"id";"company";"company.size";"location";"technology";"seniority";"salary.employment.min";"salary.employment.max";"salary.b2b.min";"salary.b2b.max";"ano"
"736583b1c43bbc9f6cb26cc1be5d3884";"platformaerp.com";NA;"ÅÃ³dÅº";"JavaScript";"mid";6000;10000;NA;NA;"0224"
"525a9ff3e7b06b9d8a7ecddc6c13e5a7";"ARCHE CONSULTING";100;"KrakÃ³w";"Java";"mid";NA;NA;20160;26880;"0224"
"5897c56cdfbe0fb5a7a2ff0d289e71ff";"Winged IT";100;"Warszawa";"Mobile";"senior";NA;NA;23520;32760;"0224"
"d6610107878eab65afee98a89f167b24";"PwC";NA;"Remote";"C#";"senior";12400;19600;NA;NA;"0224"
"535e96bb16af734143b1e67bafbbe42b";"Scalo";1000;"Remote";"Mobile";"mid";NA;NA;23520;28560;"0224"
"6c78461d0dc65ab77925e44229b768f5";"Nabthat, Inc.";NA;"Remote";"JavaScript";"junior";NA;NA;5000;8000;"0224"
"bd685784d98336e508d6da9eb22ad928";"Boldare";100;"GdaÅsk";"Java";"senior";16700;22600;22500;30300;"0224"
"9ff8c1fa5048d68d6a0ad7da94d8fa03";"Boldare";100;"Katowice";"Java";"senior";16700;22600;22500;30300;"0224"
"51577e46af60f34e81bb7801de9666cd";"Boldare";100;"ÅÃ³dÅº";"Java";"senior";16700;22600;22500;30300;"0224"
"181e2e17ee0c75772a45fed2cb3e1c2b";"Boldare";100;"PoznaÅ";"Java";"senior";16700;22600;22500;30300;"0224"
"3c87ac16d15db13dab2d47dfdfe11220";"WEALTHARC sp. z o.o.";NA;"Remote";"Python";"mid";NA;NA;10000;13000;"0224"
"37003814c49cfc88ad07100c25f6791b";"ITFS sp. z o.o.";NA;"Remote";"PHP";"mid";NA;NA;13440;25200;"0224"
"fa47bc8622a68d919fb3d9895b1fe885";"Sintra Consulting Poland";NA;"Remote";"JavaScript";"junior";NA;NA;5000;9000;"0224"
"629b78e97bc8f9584013d122ada6e41b";"Be in IT";NA;"Remote";"Python";"senior";NA;NA;23520;30240;"0224"
"7c81627993f370a26a590dedb6530bfa";"4IT Solutions";10;"Warszawa";"Java";"senior";NA;NA;16800;21840;"0224"
"cf1ddf784026e51116fe1d93c987e897";"ITFS sp. z o.o.";NA;"Remote";"Java";"senior";NA;NA;25200;28560;"0224"
"6e4c47a5a17a205ab9ad57767f31fae1";"Knowit Poland Sp. z o.o.";100;"Remote";"Python";"mid";7000;13000;11760;20160;"0224"
"84a744841f1111dc072ab4b9350cba15";"ITFS sp. z o.o.";NA;"Remote";"Python";"mid";NA;NA;21000;26040;"0224"
"572c5489efb7f4e0860513f874fd3019";"JellyTech";10;"Remote";"Python";"senior";NA;NA;18000;23500;"0224"
"aec6973b1a3029b39dea3e1aeb7a4663";"JellyTech";10;"Remote";"Python";"expert";NA;NA;18000;21000;"0224"
"bcf4d50ff737eda4098033ef75bbd190";"Rite NRG";10;"Remote";"JavaScript";"senior";NA;NA;30240;30240;"0224"
"a4fe826be702117d2afd0af7aba580ec";"ITFS sp. z o.o.";NA;"Remote";"C#";"mid";NA;NA;16800;20160;"0224"
"9f6fc15749978c8d496395db24bbdefc";"ITFS sp. z o.o.";NA;"Remote";"JavaScript";"senior";NA;NA;16800;28560;"0224"
"50c0c55913a3724aca4f2c8c0a21c8ef";"ITFS sp. z o.o.";NA;"Remote";"JavaScript";"senior";NA;NA;21840;26880;"0224"
"3a22b0d85c82e21810f4d57fb18964e3";"Scalo";1000;"Remote";"Java";"mid";NA;NA;25200;25200;"0224"
"bac89626eef72e1b98dfa9d1427f1140";"Be in IT";NA;"Remote";"Python";"senior";NA;NA;26880;30240;"0224"
"786f5c7f443197c73fb38895d0c85638";"ROBOTEC.AI sp. z o.o.";NA;"Warszawa";"Python";"mid";NA;NA;23000;23000;"0224"
"bbca7783bff46b1e4db66c045e527b64";"ITFS sp. z o.o.";NA;"Remote";"Java";"mid";NA;NA;21840;25200;"0224"
"c6a907cc6b093b05d98d79648e673f17";"Ramp Network sp.z o.o.";NA;"Remote";"Python";"mid";10000;16000;NA;NA;"0224"
"1839bbbccd45ed0c39d6beb95c186372";"Elitmind Sp. z o.o.";100;"Remote";"Python";"mid";NA;NA;13944;19992;"0224"
"ce3b8455a1edacfb5cdbdccd8adbe257";"ITFS sp. z o.o.";NA;"Warszawa";"JavaScript";"senior";NA;NA;10080;13440;"0224"
"b91e4e03617d4c663382ce69a3e0b2a5";"ELTAP sp. z o.o. SPÃÅKA KOMANDYTOWA";NA;"Remote";"C#";"mid";14185;17119;NA;NA;"0224"
"345a078bb5fb91bec1402c5f87b65598";"GETINDATA POLAND sp. z o.o.";NA;"Remote";"Python";"mid";NA;NA;18480;26880;"0224"
"ac3f8482a5febf9da4ab03c1829b9e04";"Acxiom Global Service Center Polska sp. z o. o";NA;"Remote";"Python";"mid";10500;17000;NA;NA;"0224"
"63fc1a2e5dc04fdf6859cec6ceb92adf";"Acxiom Global Service Center Polska sp. z o. o";NA;"Remote";"Python";"mid";9500;17000;NA;NA;"0224"
"57a9ee1e15653eb100bd0241ceb8079e";"7N";1000;"Warszawa";"Java";"senior";NA;NA;21000;24360;"0224"
"6057c540463f335c38bfec4d3782efa6";"JellyTech";10;"GdaÅsk";"Scala";"senior";NA;NA;20000;24300;"0224"
"163f17ebb7f6615e6dbf8885b47acd31";"GETINDATA POLAND sp. z o.o.";NA;"Remote";"Python";"senior";NA;NA;25200;33600;"0224"
"f987627bb11d2a4ebc81db3473752239";"INTEGRISER SPÃÅKA Z OGRANICZONÄ ODPOWIEDZIALNOÅCIÄ";NA;"Remote";"PHP";"mid";NA;NA;13000;19000;"0224"
"af8c7046c7fd09714fcc7e99593c7ffd";"PwC";NA;"WrocÅaw";"JavaScript";"senior";18000;23000;18000;23000;"0224"
"e07835b5fe8cada04bd5632ea5a72ac3";"The Stepstone Group Polska";100;"Warszawa";"Scala";"senior";17000;25000;NA;NA;"0224"
"439d57c72c42e4bce9be45b1a117346b";"KITRUM";NA;"Remote";"C#";"senior";18600;21000;NA;NA;"0224"
"0c70bc45ded87cf8e4d9e2082ab3362e";"Lufthansa Systems";1000;"GdaÅsk";"JavaScript";"senior";10000;21000;NA;NA;"0224"
"6db4cca3849bcf2615ecb21cb0a70a0a";"EndySoft";10;"Remote";"C#";"mid";NA;NA;18000;21000;"0224"
"1a0e3de3d85da0f76f947c13a5a5feb4";"Lufthansa Systems";1000;"GdaÅsk";"Mobile";"senior";10000;21000;12432;29400;"0224"
"5f111911e236b5c14efad835e5cb1978";"Directio";100;"Remote";"Python";"mid";16500;20000;21500;28500;"0224"
"893e0802df9d8ce4eb5cf3e6959fef72";"Apilia Marciniak-Parchimowicz Sp. J.";NA;"Remote";"Java";"mid";NA;NA;9240;10920;"0224"
"f61d1fbf1a0e15686b27c4313ac7722c";"ITFS sp. z o.o.";NA;"Remote";"Java";"senior";NA;NA;16800;18816;"0224"
"12302b9f6cfd9e11503d98bf4e24b7e0";"Zone IT";10;"Remote";"Python";"mid";16000;25000;18000;26000;"0224"
"6343aa04281b22cf9e00bc02ec0f8275";"Zone IT";10;"Remote";"Java";"mid";9000;14000;8000;13000;"0224"
"6b92a18d5c1d6e54c158d719d0c4a20d";"Zone IT";10;"WrocÅaw";"JavaScript";"mid";9000;16000;8000;15000;"0224"
"db9989a91f3580ddba643e1538068788";"AASA POLSKA S.A.";NA;"Warszawa";"Python";"junior";6000;9000;NA;NA;"0224"
"6f6d11e52c70e735644fe625db4d1d98";"AASA POLSKA S.A.";NA;"Warszawa";"Python";"mid";8000;14000;NA;NA;"0224"
"b478038d73382adc47eb0750425a3d8f";"Cyclad";100;"Remote";"Scala";"mid";8000;15000;10920;20160;"0224"
"5ec86b3115033d2ffa6d4262e429ae88";"SOFTIQ";100;"Remote";"Java";"senior";10000;13000;12000;15000;"0224"
"0badeacad60f6f3027dd65cce9bbf429";"Allegro";1000;"PoznaÅ";"Python";"senior";16100;23200;NA;NA;"0224"
"d3ae3724d90d440921793046f48b9a85";"Allegro";1000;"Warszawa";"Python";"senior";16100;23200;NA;NA;"0224"
"a3e5b21069e59c3d668a4b35080301c6";"eRecruiter";NA;"Remote";"C#";"mid";9000;15000;9000;15000;"0224"
"8ed4379e0755d232e0b3e093f64e2cde";"Allegro";1000;"PoznaÅ";"Kotlin";"mid";12300;17600;NA;NA;"0224"
"6fbf1ada52f468a07d26b42f5e2503e8";"Allegro";1000;"PoznaÅ";"Kotlin";"senior";16100;23200;NA;NA;"0224"
"155230d1224de5fb10c2ae79f18da588";"EndySoft";10;"Remote";"Python";"mid";NA;NA;16000;21000;"0224"
"3ecb653fa9bc11029f7efb79f62f8949";"DETABLE sp. z o.o.";NA;"Remote";"Java";"senior";NA;NA;23520;23520;"0224"
"96f8d7f5ac5fb6e0970b59b0fe57dbfd";"GETINDATA POLAND sp. z o.o.";NA;"Remote";"Python";"senior";NA;NA;26880;33600;"0224"
"faab81108e6782dec9748cf912f77027";"EndySoft";10;"Remote";"Java";"senior";NA;NA;17000;22000;"0224"
"befcc53efd0a064f48a5a80101d14ecf";"ONWELO Sp. z o.o.";1000;"Remote";"Python";"junior";8000;11000;10080;16800;"0224"
"b2223b8b051d28ba71939f54fa5982cb";"ONWELO Sp. z o.o.";1000;"Remote";"Python";"senior";11000;14000;15120;21000;"0224"
"50d0b2227c31a50926a3272cb76bdf7b";"JohnnyBros Sp. z o.o.";NA;"GdaÅsk";"Python";"junior";6500;9000;7800;10850;"0224"
"11932955eeeab0c2f4e384ed648fc4ce";"platformaerp.com";NA;"ÅÃ³dÅº";"JavaScript";"mid";11000;16000;NA;NA;"0224"
"78acb0cbbac4483e92427884db545dc2";"Tekom Innovations";NA;"Remote";"C#";"mid";NA;NA;9000;16000;"0224"
"bce2f62a494d21438e0799dc99e56961";"ITSG";10;"Remote";"Kotlin";"senior";NA;NA;23520;31920;"0224"
"379165d5ac93264ee3d03ebd5d8c5899";"ITSG";10;"Remote";"Kotlin";"senior";NA;NA;21840;28560;"0224"
"5eca00eafff219ae9cc007bcc137c743";"ITSG";10;"Remote";"JavaScript";"senior";NA;NA;21840;28560;"0224"
"33ff72cfe7faa5a15453ed29eb12105c";"E NET PRODUCTION";100;"Remote";"Python";"senior";NA;NA;12000;18000;"0224"
"7d119b25b45716f37908e4b2cdef9567";"ITFS sp. z o.o.";NA;"Remote";"JavaScript";"senior";NA;NA;22680;26040;"0224"
"1ae1e69812f494e5022d9f4e8df6560f";"ELOCITY SPÃÅKA Z OGRANICZONÄ ODPOWIEDZIALNOÅCIÄ";NA;"Remote";"PHP";"mid";NA;NA;15000;20000;"0224"
"27deed09b6568ceb01f5dabb6cc9691e";"CREATIVIUM Piotr Gawron";NA;"Remote";"PHP";"mid";11000;15000;NA;NA;"0224"
"8848099ed59a3e6937ad8ed033e217bc";"CREATIVIUM Piotr Gawron";NA;"Remote";"JavaScript";"mid";9000;13000;NA;NA;"0224"
"03628beab3e6ee79065319419ee90bcd";"JellyTech";10;"Remote";"Python";"senior";NA;NA;14000;22000;"0224"
"3b6a55a3da0d899da07a914620942811";"Allegro";1000;"PoznaÅ";"Python";"senior";12300;23200;NA;NA;"0224"
"4934d77b9f8a292489e80faf38b1583e";"Allegro";1000;"Warszawa";"Python";"senior";12300;23200;NA;NA;"0224"
"790fe0260f6dcd3609caabdb40b487f1";"Harvey Nash Technology";10;"Warszawa";"Python";"senior";22000;30000;NA;NA;"0224"
"5b7be00f0dfc18dd532649c50fdf2eef";"Wazdan Services Limited Sp. z o.o.";NA;"Remote";"JavaScript";"senior";11500;14000;14000;17000;"0224"
"7962b4eae3a9e909212398c5934524a2";"Lufthansa Systems";1000;"GdaÅsk";"Java";"junior";6000;11000;NA;NA;"0224"
"95463fa2086c3aaad2d181f14bce4944";"DETABLE sp. z o.o.";NA;"Remote";"Python";"senior";NA;NA;18480;21840;"0224"
"e11bde15666db2d4fff60abe68755ca2";"ITFS sp. z o.o.";NA;"Remote";"Kotlin";"senior";20000;30000;NA;NA;"0224"
"eda141a6f9cef1ca33f4e6175f4910fd";"7N";1000;"Warszawa";"Python";"mid";NA;NA;21840;25200;"0224"
"b771eeca9f09882f629e6517c624ffb6";"7N";1000;"Warszawa";"Python";"senior";NA;NA;26880;31920;"0224"
"b77ed0b0cb53471348ed81e721fefc1f";"Team Connect Sp. z o.o.";100;"Warszawa";"Python";"mid";NA;NA;14000;17640;"0224"
"00f2946540924d9af99d985462e536ef";"INCUBLY SPÃÅKA Z OGRANICZONÄ ODPOWIEDZIALNOÅCIÄ";NA;"ÅÃ³dÅº";"Python";"senior";20000;25000;25200;31584;"0224"
"a77815d1e9c78793b72280273fb8daf7";"ITFS sp. z o.o.";NA;"Remote";"Golang";"expert";NA;NA;26880;31080;"0224"
"06ebf2de29e2c1008de0f07f3311e381";"ITFS sp. z o.o.";NA;"Remote";"Python";"mid";NA;NA;21840;28560;"0224"
"3921153d5013e8477cfba3b54fa0385e";"NUBINNO CONNECT sp. z o.o.";NA;"Warszawa";"JavaScript";"mid";NA;NA;9000;16000;"0224"
"55174f96883304c3a4039b1c3cadfac9";"Lufthansa Systems";1000;"GdaÅsk";"Python";"expert";14000;21000;NA;NA;"0224"
"1b9d4cfed78debf4e82df59c1578724b";"Sintra Consulting Poland";NA;"Remote";"JavaScript";"mid";NA;NA;12000;18000;"0224"
"455d66af28c7ac153e7aa5e279004afb";"CYBER_FOLKS SPÃÅKA AKCYJNA";NA;"KrakÃ³w";"Python";"expert";NA;NA;19500;24500;"0224"
"3f7300de7522badac3f42ad8277c3e2e";"JellyTech";10;"Remote";"Python";"senior";NA;NA;19600;33600;"0224"
"bf0d8533b74cb0a673ea70f3d3d56f2e";"Winged IT";100;"Remote";"Python";"senior";NA;NA;33000;37000;"0224"
"69d6ec93cd238a6c3eafb831cee8802b";"Lufthansa Systems";1000;"GdaÅsk";"Java";"expert";10000;21000;NA;NA;"0224"
"ba9a96eed2f36ab2618a917076ce0a8f";"CO.BRICK SPÃÅKA Z OGRANICZONÄ ODPOWIEDZIALNOÅCIÄ";NA;"Remote";"Java";"senior";17500;17500;21000;21000;"0224"
"a8e9172509268e1040eae3884be5ea43";"SP TECH SOLUTIONS sp. z o.o.";NA;"Remote";"Python";"mid";NA;NA;10000;18000;"0224"
"3ef3f5daa2c1d50626235cde3e386aab";"Objectivity - part of Accenture";1000;"Remote";"C#";"senior";14000;20500;20160;25200;"0224"
"57b82bd7ef629523ca2b6642ed1b8127";"Tesco Technology";100;"KrakÃ³w";"Python";"senior";22000;33000;26000;40000;"0224"
"f6d6a13f4eaf7e6395a17d9c5366a002";"A.T. Kearney Sp. z o.o.";NA;"Warszawa";"JavaScript";"junior";9500;12000;NA;NA;"0224"
"610a524fbcd6027a8276bb1eec653eca";"Objectivity - part of Accenture";1000;"Remote";"JavaScript";"mid";9000;13000;14280;20496;"0224"
"81d93bc41ce0a97a7aa0316199c06de0";"LLENTAB sp. z o.o.";NA;"GdaÅsk";"C#";"junior";6500;9000;NA;NA;"0224"
"d57c79a171d5172ebfd9dc36bf25417b";"SP TECH SOLUTIONS sp. z o.o.";NA;"Remote";"JavaScript";"mid";NA;NA;10000;18000;"0224"
"f3a2e866641fbb7a2cb1ec7e0e1a66e3";"GOODAPP sp. z o.o.";NA;"Remote";"JavaScript";"mid";NA;NA;5000;8000;"0224"
"9f5de4eab813dc8a25b878045917b8a4";"SKUPSZOP sp. z o.o.";NA;"Remote";"PHP";"senior";NA;NA;9600;16000;"0224"
"10a1d0ac1d7803e88614b758e5b49b36";"SUBEO sp. z o.o.";NA;"Remote";"Python";"mid";7000;13000;9000;15000;"0224"
"5b648a0ac96e5b7fdd4bbd917d01cd9a";"ASTEK Polska";1000;"WrocÅaw";"C/C++";"senior";NA;NA;21000;25200;"0224"
"59ae8457e9a8e32cd274384e4822a69c";"Grafton Recruitment";1000;"GdaÅsk";"Mobile";"junior";8000;14000;NA;NA;"0224"
"837e1fa6c28589aaeb64e5e389bd1255";"KRAJOWY RYNEK NIERUCHOMOÅCI sp. z o.o.";NA;"KrakÃ³w";"JavaScript";"mid";5000;10000;5000;10000;"0224"
"b1a60d69257a2e9574418194a1cc8652";"CodeTwo";NA;"Remote";"C#";"senior";18000;27000;18000;27000;"0224"
"dd3fa25623254993d03312e83a7e5966";"PQ STUDIO sp. z o.o.";NA;"Remote";"JavaScript";"mid";NA;NA;7000;12000;"0224"
"16861fff6f650ac4e10ab38932efb85a";"Verocel-Polska Sp. z o.o.";NA;"PoznaÅ";"C/C++";"junior";5000;12000;NA;NA;"0224"
"4eacfc5810d5e91cf71ee9c561e7c7c5";"EMG Systems Sp. z o.o.";NA;"Remote";"JavaScript";"senior";7000;15000;7000;15000;"0224"
"5828d96719226dc848f75be1efcb5447";"Unitech Machines";NA;"Remote";"C#";"senior";NA;NA;15000;25000;"0224"
"acd19955b1863c6c440923ace0bb0065";"Kancelaria RadcÃ³w Prawnych Ryszewski, Szubierajski Sp.k.";NA;"Remote";"Python";"mid";NA;NA;15000;20000;"0224"
"f77488496cf4416a132f2601a91f361e";"IC COMPLEX SPÃÅKA Z OGRANICZONÄ ODPOWIEDZIALNOÅCIÄ";NA;"Remote";"PHP";"junior";6000;11000;7000;13000;"0224"
"4248f75c9f81983f2f3cb397b3e538cc";"HROBOTS SPÃÅKA Z OGRANICZONÄ ODPOWIEDZIALNOÅCIÄ";NA;"Remote";"Python";"senior";8100;9000;NA;NA;"0224"
"2516afb1c4fde4eaaf180d555e011a9c";"INTENSE Group Sp. z o.o.";NA;"KrakÃ³w";"JavaScript";"junior";6000;10000;7000;12000;"0224"
"3174b6ce60131eb7fc5b5b5d666ff62a";"EMG Systems Sp. z o.o.";NA;"Remote";"C#";"mid";5000;12000;7000;15000;"0224"
"559989da497643f7428874c820a0a32e";"Business Software Sp. z o.o.";NA;"Remote";"C#";"mid";7000;11000;NA;NA;"0224"
"8ad6214b906bb692bde821a33f02265d";"Spider Tent Sp. z o.o.";NA;"Katowice";"PHP";"mid";7000;8000;NA;NA;"0224"
"b522884c0cc4c7534cc7a1c80dc34e01";"Link Group";100;"KrakÃ³w";"Python";"senior";24000;28000;NA;NA;"0324"
"d4207c752c9dd379f576b9ca1c758ae5";"Link Group";100;"Warszawa";"Mobile";"senior";20000;26000;NA;NA;"0324"
"485829a76c1ac14733249b7c8dd6f1b3";"Link Group";100;"WrocÅaw";"Python";"mid";13000;20000;13000;20000;"0324"
"47da061f9b60abd5c7a4285e65838b90";"Link Group";100;"Warszawa";"C#";"mid";NA;NA;20160;23520;"0324"
"c71a09adb5690ed31916a58d79cc1b52";"Link Group";100;"PoznaÅ";"JavaScript";"mid";NA;NA;16800;21840;"0324"
"f49ddd73b532c185710e0dbe12ddb5fd";"Link Group";100;"Warszawa";"C#";"mid";NA;NA;20000;23000;"0324"
"0ea54b44cce0cf27d92b049609f0ef73";"Link Group";100;"KrakÃ³w";"Java";"senior";NA;NA;26000;29000;"0324"
"1791f25015acdded347a759048d751d8";"Link Group";100;"Warszawa";"JavaScript";"senior";22000;26000;NA;NA;"0324"
"e43cc0cd82dbb3e246db839f0b3295c1";"Link Group";100;"PoznaÅ";"PHP";"mid";NA;NA;16800;21800;"0324"
"163800fe63da562057914658fe26d21d";"Link Group";100;"Remote";"Python";"senior";NA;NA;23520;28560;"0324"
"84bc517871f12f9f171115cef939512d";"Link Group";100;"Warszawa";"Python";"senior";NA;NA;23520;28560;"0324"
"b3b252e74e97607f534cfb70c3a2db81";"Link Group";100;"KrakÃ³w";"JavaScript";"senior";20000;30000;NA;NA;"0324"
"2d23d60a8d67194e6fb90e78f3803b79";"Link Group";100;"Warszawa";"C#";"senior";20000;26000;NA;NA;"0324"
"78eb33077c00998a6463efd118b81047";"Link Group";100;"Warszawa";"Java";"senior";15000;25000;NA;NA;"0324"
"035ffb02c917d7d8c4e1f5d2da18dce8";"Reply Polska";10000;"Katowice";"Java";"senior";16000;22000;26880;33600;"0324"
"60a80f0c3ac297104c35b6adfd238e26";"Reply Polska";10000;"Katowice";"JavaScript";"mid";9000;18000;NA;NA;"0324"
"dd8c711b161eb2df0e4196e4e12ec149";"Reply Polska";10000;"Katowice";"C#";"senior";13000;22000;20160;33600;"0324"
"bafed1b220e18a349377610cad89675f";"Reply Polska";10000;"Katowice";"Python";"senior";16000;22000;NA;NA;"0324"
"1bc39cbbde4905cc14f56da324570551";"Reply Polska";10000;"Katowice";"Python";"mid";9000;16000;NA;NA;"0324"
"b804afd08ba564908d60f4db7d5c500e";"Reply Polska";10000;"Katowice";"Java";"expert";16000;22000;23184;29400;"0324"
"86435611d81f174512169b1338725671";"Reply Polska";10000;"Katowice";"Java";"mid";9000;16000;NA;NA;"0324"
"0819ad81f78f5a5309048a85d573452f";"Reply Polska";10000;"Katowice";"Java";"senior";13000;22000;20160;33600;"0324"
"10bfdb1064f97d63498cd7ad674d37e8";"Reply Polska";10000;"Katowice";"Java";"junior";5000;9000;NA;NA;"0324"
"cea12f8d8a61c8f647090c1066c0c5f2";"Mindbox";100;"Warszawa";"Java";"senior";NA;NA;23100;33600;"0324"
"1fcfc2095449f19cba53cec28c82f90f";"Mindbox";100;"KrakÃ³w";"Java";"senior";NA;NA;23100;33600;"0324"
"d784e68e7fc8f8635351cc3dea9c484b";"Mindbox";100;"Warszawa";"Java";"senior";NA;NA;31500;35700;"0324"
"c73ac40e3568875c9cf845f5874158d4";"Mindbox";100;"Warszawa";"Java";"mid";NA;NA;23100;29400;"0324"
"d5ef9a4eb65f147b49eb40177e70d2ba";"Mindbox";100;"GdaÅsk";"Java";"mid";NA;NA;23100;29400;"0324"
"1c601b197707022cc72cda51522dd3ed";"Mindbox";100;"KrakÃ³w";"Java";"mid";NA;NA;23100;29400;"0324"
"f66f62dbe03a9d2445cd92e39df79600";"Mindbox";100;"Katowice";"Java";"mid";NA;NA;23100;29400;"0324"
"5eb437a2338003f1d9e9c886d427465c";"Mindbox";100;"Warszawa";"Java";"senior";NA;NA;27300;37800;"0324"
"65c01a304698877a875879369bb2fcae";"Ework Group";10;"Remote";"Scala";"senior";NA;NA;28560;31920;"0324"
"905773eb698145022a7a4a0216890fd1";"Ework Group";10;"Warszawa";"Scala";"senior";NA;NA;28560;31920;"0324"
"1d51ed4fcc736d2983e3202f3db7d4f6";"Ework Group";10;"Warszawa";"C#";"mid";NA;NA;18133;26112;"0324"
"5732d82ede26d1adf5af88421ae697c8";"Ework Group";10;"GdaÅsk";"JavaScript";"senior";NA;NA;33600;35280;"0324"
"fe32586610c0da5f2a52afb86f7fc098";"Ework Group";10;"Warszawa";"Python";"mid";NA;NA;23520;27720;"0324"
"3d94ec684bcf83095edb0f9a70dc4600";"Ework Group";10;"GdaÅsk";"Python";"mid";NA;NA;23520;27720;"0324"
"184ac4e1ec9f3f1fa22863d7a99bbf19";"Ework Group";10;"ÅÃ³dÅº";"Python";"mid";NA;NA;23520;27720;"0324"
"8e09354d3fd7f4bbcaea1f248114d14c";"Ework Group";10;"Remote";"C#";"mid";NA;NA;21761;26112;"0324"
"e28381b0a4aca0da48c29090d4621699";"Ework Group";10;"Warszawa";"C#";"mid";NA;NA;21761;26112;"0324"
"495531122ed77b692a532db0a4fa87bb";"Ework Group";10;"GdaÅsk";"JavaScript";"senior";NA;NA;19200;21600;"0324"
"722714836bb01d56980eb9d4061a87b4";"Sii Poland";10000;"Remote";"Golang";"mid";10000;16000;17850;26250;"0324"
"e4ce89bd2077578f4f11f8f55e928766";"Sii Poland";10000;"WrocÅaw";"Golang";"mid";10000;16000;17850;26250;"0324"
"ba4c3273a62f640469c44374a9aa6e15";"Sii Poland";10000;"GdaÅsk";"Golang";"mid";10000;16000;17850;26250;"0324"
"8fdb777ca0164dc167b4f3f8ab181a6d";"Sii Poland";10000;"Warszawa";"Golang";"mid";10000;16000;17850;26250;"0324"
"b04b1f4977d999effd0d668411f95aaa";"Sii Poland";10000;"Katowice";"Golang";"mid";10000;16000;17850;26250;"0324"
"2c84712ca53385d06b3da0e070a0f028";"Sii Poland";10000;"KrakÃ³w";"Golang";"mid";10000;16000;17850;26250;"0324"
"d7e8a201cd41f9ee39922774b92e6458";"Sii Poland";10000;"ÅÃ³dÅº";"Golang";"mid";10000;16000;17850;26250;"0324"
"2399f5ee93a0837b8877f1989022054a";"Sii Poland";10000;"PoznaÅ";"Golang";"mid";10000;16000;17850;26250;"0324"
"6eab23fb656355c6f9501698147718ab";"Sii Poland";10000;"Remote";"C/C++";"senior";15000;20000;20000;28000;"0324"
"7e53a31aa42b807285c13ff9dcd1cc42";"Sii Poland";10000;"WrocÅaw";"C/C++";"senior";15000;20000;20000;28000;"0324"
"bdba5844cda5a3bfefb8f7877246fa72";"Sii Poland";10000;"GdaÅsk";"C/C++";"senior";15000;20000;20000;28000;"0324"
"b8936bb5a844225b77654746b7e145e3";"Sii Poland";10000;"Katowice";"C/C++";"senior";15000;20000;20000;28000;"0324"
"054731ae6a9e018447f3bb1a206ac66d";"Sii Poland";10000;"KrakÃ³w";"C/C++";"senior";15000;20000;20000;28000;"0324"
"d6e81ec38c0acc82c66aae10ff255fec";"Sii Poland";10000;"ÅÃ³dÅº";"C/C++";"senior";15000;20000;20000;28000;"0324"
"3a3086e2e146d15c1908d63a2621ef8b";"Sii Poland";10000;"PoznaÅ";"C/C++";"senior";15000;20000;20000;28000;"0324"
"67f593b9caa9699ec35d942c95108936";"Sii Poland";10000;"Warszawa";"C/C++";"senior";15000;20000;20000;28000;"0324"
"34c0daf5fee790808ed3a7a5844e4160";"Sii Poland";10000;"ÅÃ³dÅº";"Scala";"mid";NA;NA;15000;23000;"0324"
"6133c747485fd48df6dec05b122900ae";"Sii Poland";10000;"GdaÅsk";"Scala";"mid";NA;NA;15000;23000;"0324"
"9959725afbd3bc633b01baf1c80ce511";"Sii Poland";10000;"Warszawa";"Scala";"mid";NA;NA;15000;23000;"0324"
"24caf8df5d5688ca4a8320327dbf79f2";"Sii Poland";10000;"Warszawa";"Python";"mid";12000;15000;16800;24150;"0324"
"2b75e00ab50bf66af6694a1afc913f75";"Sii Poland";10000;"GdaÅsk";"Java";"senior";14000;18000;21000;29400;"0324"
"e65cd24319b76ace07ba67da52fc1e9a";"Sii Poland";10000;"WrocÅaw";"Java";"senior";14000;18000;21000;29400;"0324"
"3ec7daba74ef277d21e30cf49d495c5c";"Sii Poland";10000;"Katowice";"Java";"senior";14000;18000;21000;29400;"0324"
"9a9a18d18d1ba64ae6994591c4c22aa2";"Sii Poland";10000;"KrakÃ³w";"Java";"senior";14000;18000;21000;29400;"0324"
"9d3a188dc093e4a63b27b8d58e6a9565";"Sii Poland";10000;"ÅÃ³dÅº";"Java";"senior";14000;18000;21000;29400;"0324"
"39bee476ad7a17f4d4eb9b4d674f91a6";"Sii Poland";10000;"PoznaÅ";"Java";"senior";14000;18000;21000;29400;"0324"
"7d040a9ee16f71efa0f3541188d06655";"Sii Poland";10000;"Warszawa";"Java";"senior";14000;18000;21000;29400;"0324"
"a6a92ed5ce0c68a592902521c13651ff";"Sii Poland";10000;"KrakÃ³w";"Mobile";"expert";13000;17000;19950;27300;"0324"
"2812330972d7cf736ab126440ef5d5b8";"Motorola Solutions Systems Polska Sp. z o.o.";1000;"KrakÃ³w";"Java";"senior";17000;21000;NA;NA;"0324"
"a108c1d4ecfd4552eb06bcf1b7ee73a6";"Motorola Solutions Systems Polska Sp. z o.o.";1000;"KrakÃ³w";"C#";"senior";15000;18000;NA;NA;"0324"
"311d2612fcbd113659dd9f61695a7d1a";"Motorola Solutions Systems Polska Sp. z o.o.";1000;"KrakÃ³w";"Ruby";"mid";10000;18500;NA;NA;"0324"
